subset,id,questionText,cluster_id,clusters
stack,148,What's a word for someone who puts others down for having different views on a topic?,0,"[['a sexist remark that might warrant a good smack in the snoot', ""'contemptuous' is manifesting, feeling, or expressing deep hatred or disapproval"", ""'contemptuous' is feeling or showing contempt"", ""Condescending usually includes talking down to people who don't echo the person's own views"", 'the snoots complain that the paper has lowered its standards'], [""someone talks down to others who don't have the same views""], ['Condescending means having or showing an attitude of patronizing superiority']]"
stack,148,What's a word for someone who puts others down for having different views on a topic?,2,"[['presumptuous (adj) - too confident especially in a way that is rude : done or made without permission, right, or good reason', 'presumptuous is characterized by or showing presumption or readiness to presume; unwarrantedly or impertinently bold; forward'], ['pretentious (adj) having or showing the unpleasant quality of people who want to be regarded as more impressive, successful, or important than they really are']]"
stack,148,What's a word for someone who puts others down for having different views on a topic?,3,[['the put down is a mockery of kindness']]
stack,148,What's a word for someone who puts others down for having different views on a topic?,4,"[['those given to airs of superiority, to studied phrases or to a magisterial tone are also proud persons']]"
stack,148,What's a word for someone who puts others down for having different views on a topic?,5,"[[""'disdainful' is full of or expressing contempt for someone or something regarded as unworthy or inferior""]]"
stack,149,What is the difference between thickness and heavy stones?,1,"[[""Heavy stones are awkward, insecure groups of stones that are easily chased by your opponent's stones, even if fewer.""]]"
stack,149,What is the difference between thickness and heavy stones?,3,"[['This would really be a novice mistake', ""Thickness and heavy stones are 'similar,' insofar as they involve a large number of stones."", 'Heavy stones are not easy to sacrifice, so they place a burden on the player', 'Heavy stones are weak and vulnerable', 'Thick stones are secure.', 'Heavy stones may be large in number, but they lack eye potential, sometimes even making dumpling shapes'], ['If a player has created 3 or more eyes for his group, such investment was exaggerated, hence the stones are called overconcentrated'], [""Your opponent's relatively few stones will suffer in the presence of your many.""]]"
stack,149,What is the difference between thickness and heavy stones?,10,[['If you fail to play far enough away']]
stack,149,What is the difference between thickness and heavy stones?,11,[['You should be off to a good start']]
stack,150,"I do not really understand the proposal: ""Don't hate Monday. Make Monday hate you""",1,"[['In this case, the lazy self-indulgence that ""I hate Mondays"" might condone is being converted into righteous anger against a personification.', 'Be the boss (of Monday)', 'Mondays are usually hated', ""'Monday' can't feel or express emotion"", ""A pithier phrase would make Monday 'hate' you"", 'October Jones used to leave these on trains and take pictures', 'Monday is disliked as the start of the typical work week', ""Monday tells you how it is, you don't have a choice, it sucks and that's why most people don't like Mondays"", '""Don\'t hate Monday. Make Monday hate you"" is a motivational phrase intended to inspire the reader to have a better mood and be more productive.', 'You should not start your Monday with the thought that Monday is going to conquer you', 'Reverse the roles', ""Show it who's in charge""]]"
stack,150,"I do not really understand the proposal: ""Don't hate Monday. Make Monday hate you""",2,"[[""People don't hate Monday as a day of the moon; people hate Monday as the return to the work week and its early wakeup time after the respite of a weekend.""]]"
stack,150,"I do not really understand the proposal: ""Don't hate Monday. Make Monday hate you""",5,"[[""People don't hate Monday as a day of the moon; people hate Monday as the return to the work week and its early wakeup time after the respite of a weekend.""]]"
stack,151,What causes a tomato sauce to have a bitterness and getting rid of it?,0,"[[""Plain diced tomatoes with added spices may be preferable to the 'italian' variety""]]"
stack,151,What causes a tomato sauce to have a bitterness and getting rid of it?,1,"[['Cooking in an aluminium pan can cause tomato sauces to become bitter', 'Aluminium reacts with the acid in the tomatoes and adds an off-putting flavour'], ['Both basil and oregano can become bitter with long simmers', 'Overcooked spices can cause tomato sauces to become bitter'], ['Seeds/skin in the sauce can cause tomato sauces to become bitter', 'Both seeds and skins can be bitter'], ['Under-ripe tomatoes can cause tomato sauces to become bitter', 'Store bought tomatoes are often picked green and ripened in the store', 'These tomatoes make less sweet sauces (which may be contributing)']]"
stack,151,What causes a tomato sauce to have a bitterness and getting rid of it?,2,"[['red current jelly and port can be used with anything', 'Garlic in sauce might sweeten it and counteract bitterness without adding sugar'], ['at the end, just take the onion out and chuck it'], ['port is my favourite cooking ingredient because you can use it in place of red wine in most cases', 'cook it for a long time (maybe two hours)'], ['put your tinned tomatoes (or whatever) on the hob and then cut a brown onion in half and drop that in the sauce']]"
stack,151,What causes a tomato sauce to have a bitterness and getting rid of it?,4,"[['I was able to reduce my tomato sauce following the tips here'], ['My tomato sauce has lots of flavor']]"
stack,151,What causes a tomato sauce to have a bitterness and getting rid of it?,7,[['the seeds of fresh tomatoes are the cause of the bitterness']]
stack,151,What causes a tomato sauce to have a bitterness and getting rid of it?,10,[['The carrot absorbs the acidity']]
stack,152,I'm stuck in a teleporting loop. What can I do?,0,"[['It keeps teleporting me', ""I can't get close enough to the command block to break it""], ['It is not checking if you have 0 time left']]"
stack,152,I'm stuck in a teleporting loop. What can I do?,1,"[['A regular data value is not enough to store all information about them.'], ['Fill in X Y and Z with the approximate coordinates of the command block', 'This tool is much less powerful than MCEdit, but it easier to use and does work for this case.'], ['They have NBT data similar to entities, which are detailed on the wiki.']]"
stack,152,I'm stuck in a teleporting loop. What can I do?,2,"[['type the following command in chat: /gamerule commandBlocksEnabled false', ""If you haven't run a multiplayer server yet"", 'set enable-command-block = false in server.properties', 'type this when you are in a safe position: /gamerule commandBlocksEnabled true', 'If you are running this world on a multiplayer server'], ['You have run a multiplayer server', ""In singleplayer, it's a bit more complicated""], ['You can download the server.jar (or server.exe) from the Minecraft website and save it wherever you want']]"
